4-30-2018-9:17:19162,t60,0,10
66763,600,1,01
66795,501,8,0F940ED40231022E
66811,123,2,ABCD
66924,501,8,0F980ED00233022A
67020,123,2,ABCD
67034,501,8,0F960ED00232022D
67163,501,8,0F980ED002350233
67211,123,2,ABCD
67259,600,1,01
67275,501,8,0F930ED0022D022C
67402,501,8,0F940ED0022D022F
67419,123,2,ABCD
67514,501,8,0F940ED00232022C
67610,123,2,ABCD
67642,501,8,0FA00ED0022E022C
67754,501,8,0F930ED00230022E
67770,600,1,01
67818,123,2,ABCD
67881,501,8,0F980ED0022D022A
67993,501,8,0F9F0ED0022B0228
68009,123,2,ABCD
68122,501,8,0F950ED0022F0226
68217,123,2,ABCD
68235,501,8,0F950ED0022D0227
68265,600,1,01
68361,501,8,0FA10ED00229022E
68409,123,2,ABCD
68473,501,8,0F960ED0022D022A
68601,501,8,0F980ED0022E022B
68617,123,2,ABCD
68712,501,8,0F950ED0022D0227
68762,600,1,01
68808,123,2,ABCD
68840,501,8,0F9F0ED0022C0226
68952,501,8,0F980ED002300230
69016,123,2,ABCD
69080,501,8,0F950ED002310228
69193,501,8,0FA20ED00233022C
69208,123,2,ABCD
69273,600,1,01
69320,501,8,0F930ED0020C01EC
69416,123,2,ABCD
69432,501,8,0F990ED00228022E
69559,501,8,0F980ED002300230
69607,123,2,ABCD
69671,501,8,0F910ED0022E022C
69767,600,1,01
69801,501,8,0F950ED0022F0232
69815,123,2,ABCD
69911,501,8,0F990ED4022B0230
70012,123,2,ABCD
70039,501,8,0F940ED0022D0230
70151,501,8,0F980ED0022C0229
70214,123,2,ABCD
70262,600,1,01
70279,501,8,0F980ED0022E022B
70391,501,8,0F9D0ED00234022E
70407,123,2,ABCD
70519,501,8,0F960ED0022F0229
70614,123,2,ABCD
70630,501,8,0F980ED0022B022C
70759,501,8,0F9F0ED00230022E
70806,123,2,ABCD
70869,501,8,0F9E0ED002310229
70998,501,8,0FA00ED4022A0228
71014,123,2,ABCD
71111,501,8,0F930ED0022E0228
71206,123,2,ABCD
71237,501,8,0F980ED4022E022A
71270,600,1,01
71349,501,8,0FA00ED00230022E
71414,123,2,ABCD
71477,501,8,0F9C0ED0022D022A
71589,501,8,0F940ED002300228
71606,123,2,ABCD
71717,501,8,0F980ED0022A022C
71765,600,1,01
71813,123,2,ABCD
71829,501,8,0F990ED0022B022C
71957,501,8,0F980ED0022B0232
72005,123,2,ABCD
72069,501,8,0F950ED0022E022E
72198,501,8,0F950ED4022E022D
72212,123,2,ABCD
72260,600,1,01
72308,501,8,0F980ED0022D0230
72404,123,2,ABCD
72437,501,8,0F980ED00231022C
72548,501,8,0F950ED0022C022E
72612,123,2,ABCD
72676,501,8,0F950ED002290228
72772,600,1,01
72788,501,8,0F990ED002340227
72803,123,2,ABCD
72915,501,8,0FA20ECD022F0230
73014,123,2,ABCD
73027,501,8,0F950ED00231022D
73155,501,8,0F950ED002340233
73203,123,2,ABCD
73267,600,1,01
73395,501,8,0F930ED0022F0228
73411,123,2,ABCD
73507,501,8,0F980ED0022F022E
73603,123,2,ABCD
73635,501,8,0F950ED0022C022C
73747,501,8,0F980ED0022D0228
73763,600,1,01
73811,123,2,ABCD
73874,501,8,0FA00ED00232022A
73986,501,8,0F980ED002300226
74003,123,2,ABCD
74115,501,8,0F990ED00230022A
74211,123,2,ABCD
74226,501,8,0F9A0ED402130210
74258,600,1,01
74354,501,8,0F940ED0022E022C
74402,123,2,ABCD
74466,501,8,0F950ED0022B0233
74594,501,8,0F990ECD022F0230
74610,123,2,ABCD
74706,501,8,0F9A0ED0022F022C
74771,600,1,01
74818,123,2,ABCD
74833,501,8,0F960ED0022D022A
74945,501,8,0F960ED00231022C
75009,123,2,ABCD
75073,501,8,0F940ED0022E0232
75184,501,8,0F960ED0022E0228
75217,123,2,ABCD
75266,600,1,01
75313,501,8,0F950ED00231022B
75409,123,2,ABCD
75428,501,8,0FA00ED0022A0226
75552,501,8,0F940ED00229022A
75616,123,2,ABCD
75664,501,8,0F980ED0022D022A
75760,600,1,01
75793,501,8,0F910ED0022B022A
75808,123,2,ABCD
75905,501,8,0F990ED0022E0228
76016,123,2,ABCD
76031,501,8,0F950ED0022C022A
76143,501,8,0F990ED0022C022C
76207,123,2,ABCD
76255,600,1,01
76272,501,8,0F980ED0022D0230
76382,501,8,0F980ED002320228
76415,123,2,ABCD
76511,501,8,0F980ED00234022A
76607,123,2,ABCD
76623,501,8,0F950ED0022C022C
76750,501,8,0F950ED0022F0222
76767,600,1,01
76815,123,2,ABCD
76862,501,8,0F980ED0022C0232
76990,501,8,0F9A0ED00231022B
77006,123,2,ABCD
77102,501,8,0F990ED002300231
77214,123,2,ABCD
77230,501,8,0FA00ED402330228
77262,600,1,01
77343,501,8,0F980ED00230022C
77405,123,2,ABCD
77470,501,8,0F940ED0021E0216
77582,501,8,0F990ED00231022E
77613,123,2,ABCD
77709,501,8,0F980ED00234022D
77757,600,1,01
77806,123,2,ABCD
77821,501,8,0F980ED002330228
77950,501,8,0F980ED002300230
78014,123,2,ABCD
78064,501,8,0F960ECC0230022E
78189,501,8,0FA00ED002290226
78337,123,2,ABCD
78413,123,2,ABCD
78429,501,8,0F980ED0020101DE
78541,501,8,0F950ED0022E022A
78605,123,2,ABCD
78669,501,8,0FA00ED0022A0225
78766,600,1,01
78780,501,8,0F950ED00232022A
78813,123,2,ABCD
78909,501,8,0F9F0ED00232022E
79004,123,2,ABCD
79021,501,8,0F980ED0022D0229
79148,501,8,0F950ED00230022C
79212,123,2,ABCD
79261,600,1,01
79387,501,8,0F940ED002280225
79404,123,2,ABCD
79499,501,8,0F960ED0022D0228
79612,123,2,ABCD
79628,501,8,0F980ED0022F0229
79739,501,8,0F9F0ED4022E022A
79755,600,1,01
79804,123,2,ABCD
79867,501,8,0F980ED0022B022C
79979,501,8,0F950ED4022B0232
80011,123,2,ABCD
80107,501,8,0F940ED00231022B
80202,123,2,ABCD
80219,501,8,0F980ED00230022A
80267,600,1,01
80348,501,8,0F9A0ED4022F022C
80410,123,2,ABCD
80458,501,8,0F900ED4022F022B
80587,501,8,0F950ED10234022E
80602,123,2,ABCD
80699,501,8,0F950ED0022D0228
80762,600,1,01
80810,123,2,ABCD
80826,501,8,0F980ED00231022D
80938,501,8,0F9A0ED002320229
81001,123,2,ABCD
81065,501,8,0FA00ED002300229
81194,0F9,3,0ED00232
81209,123,2,ABCD
81257,600,1,01
81307,501,8,0F9A0ED4022D022A
81402,123,2,ABCD
81433,501,8,0F980ED4022C022C
81545,501,8,0F980ED0022F0230
81610,123,2,ABCD
81658,501,8,0F980ED0022E022E
81753,600,1,01
81785,501,8,0F980ED0022C0228
81801,123,2,ABCD
81913,501,8,0F960ED00227022A
82009,123,2,ABCD
82025,501,8,0F9F0ED002200220
82153,501,8,0F930ED0022C0229
82201,123,2,ABCD
82265,600,1,01
82392,501,8,0FA00ED00231022C
82408,123,2,ABCD
82504,501,8,0F9B0ED002340230
82600,123,2,ABCD
82631,501,8,0F920ED0022E022A
82744,501,8,0F980ED0022C0231
82760,600,1,01
82808,123,2,ABCD
82872,501,8,0F990ED0022C022E
82983,501,8,0F980ED0022C0230
82999,123,2,ABCD
83111,501,8,0F950ED0022C022E
83207,123,2,ABCD
83224,501,8,0F950ED002290228
83255,600,1,01
83351,501,8,0F990ED0022E0222
83399,123,2,ABCD
83463,501,8,0F930ED0022E022A
83592,501,8,0F980ED0022F0226
83607,123,2,ABCD
83702,501,8,0F980ED0022F022D
83767,600,1,01
83798,123,2,ABCD
83831,501,8,0F910ED002340229
83944,501,8,0F980ED0022D022A
84006,123,2,ABCD
84070,501,8,0F950ED0022D0231
84182,501,8,0F940ED00231022D
84199,123,2,ABCD
84262,600,1,01
84310,501,8,0F950ED00230022E
84407,123,2,ABCD
84423,501,8,0F930ED00230022C
84550,501,8,0F980ED0022F022E
84598,123,2,ABCD
84661,501,8,0F980ED40233022B
84758,600,1,01
84790,501,8,0F9A0ED00232022C
84806,123,2,ABCD
84902,501,8,0F950ED00232022C
84998,123,2,ABCD
85029,501,8,0F930ED0022E0231
85141,501,8,0F960ED40230022E
85205,123,2,ABCD
85253,600,1,01
85268,501,8,0F930ED0021F0222
85380,501,8,0F940ED0022C0228
85397,123,2,ABCD
85510,501,8,0F940ED00230022E
85605,123,2,ABCD
85620,501,8,0F990ED0022E022C
85748,501,8,0F980ED0022B0228
85763,600,1,01
85796,123,2,ABCD
85860,501,8,0F940ED00232022E
85988,501,8,0F980ED0022C0230
86005,123,2,ABCD
86100,501,8,0F990ED0022D0228
86196,123,2,ABCD
86227,501,8,0F9A0ED0022E022E
86259,600,1,01
86339,501,8,0F940ED40234022B
86403,123,2,ABCD
86466,501,8,0F930ED0022E0230
86579,501,8,0FA00ED40232022C
86595,123,2,ABCD
86707,501,8,0F980ED4022F0231
86756,600,1,01
86803,123,2,ABCD
86818,501,8,0F930ED00231022E
86946,501,8,0F980ED002300236
86994,123,2,ABCD
87059,501,8,0F980ED0022B022E
87186,501,8,0F940ED0022B0229
87202,123,2,ABCD
87250,600,1,01
87298,501,8,0F990ED0022A022B
87410,123,2,ABCD
87426,501,8,0F980ED002300233
87537,501,8,0F9A0ED002100211
87602,123,2,ABCD
87666,501,8,0F980ED0022E022A
87762,600,1,01
87778,501,8,0F930ED0022D022D
87809,123,2,ABCD
87905,501,8,0F930ED002310231
88001,123,2,ABCD
88021,501,8,0F940ED00229022E
88145,501,8,0F900ED002290228
88194,123,2,ABCD
88257,600,1,01
88385,501,8,0F930ED0022F0228
88400,123,2,ABCD
88496,501,8,0F9A0ED4022C022E
88593,123,2,ABCD
88625,501,8,0F980ED0022D022C
88737,501,8,0F9A0ED0022E022A
88752,600,1,01
88800,123,2,ABCD
88864,501,8,0F960ED00229022B
88976,501,8,0F910ED0022C022E
89007,123,2,ABCD
89103,501,8,0F950ED0022E022F
89200,123,2,ABCD
89215,501,8,0F9C0ED0022E022B
89263,600,1,01
89344,501,8,0F9F0ED00232022A
89408,123,2,ABCD
89456,501,8,0F990ED00230022A
89584,501,8,0F930ED1022F022B
89600,123,2,ABCD
89695,501,8,0F980ED0022C022B
89760,600,1,01
89807,123,2,ABCD
89823,501,8,0F900ED0022E022B
89935,501,8,0F910ED0022B022E
89999,123,2,ABCD
90063,501,8,0FA00ED0022B022C
90175,501,8,0F980ED0022F022B
90207,123,2,ABCD
90255,600,1,01
90303,501,8,0F980ED0022D0228
90398,123,2,ABCD
90415,501,8,0F940ED002310228
90542,501,8,0F980ED0022F022E
90606,123,2,ABCD
90654,501,8,0FA10ED0022C0229
90750,600,1,01
90781,501,8,0F980ED00231022B
90798,123,2,ABCD
90894,501,8,0F940ED402300226
91006,123,2,ABCD
91023,501,8,0F9A0ED0022C022A
91134,501,8,0F9F0ECD022C022A
91197,123,2,ABCD
91261,600,1,01
91374,501,8,0F980ED0022D0230
91405,123,2,ABCD
91501,501,8,0F980ED4022F0226
91597,123,2,ABCD
91613,501,8,0F940ED00230022B
91741,501,8,0F940ED0021801FE
91757,600,1,01
91804,123,2,ABCD
91852,501,8,0F990ED00229022E
91981,501,8,0F9E0ED0022E022B
91996,123,2,ABCD
92093,501,8,0F950ED4022D022F
92204,123,2,ABCD
92220,501,8,0F930ED00234022A
92252,600,1,01
92332,501,8,0F940ED0022D022A
92397,123,2,ABCD
92460,501,8,0F980ED0022C022A
92572,501,8,0F960ED00229022A
92603,123,2,ABCD
92699,501,8,0F930ED0022C0228
92748,600,1,01
92796,123,2,ABCD
92811,501,8,0F9F0ED0022D022A
92940,501,8,0F980ED00234022F
93003,123,2,ABCD
93052,501,8,0F950ED0022C022B
93179,501,8,0F990ED0022E022A
93195,123,2,ABCD
93258,600,1,01
93291,501,8,0F960ED002340229
93403,123,2,ABCD
93418,501,8,0F930ED0022C022A
93530,501,8,0F9E0ED0022D0223
93596,123,2,ABCD
93659,501,8,0F980ED002350232
93755,600,1,01
93770,501,8,0F930ED002280226
93803,123,2,ABCD
93898,501,8,0F980ED0022B022C
93994,123,2,ABCD
94010,501,8,0F950ED00231022E
94138,501,8,0F980ED0022A022A
94202,123,2,ABCD
94250,600,1,01
94379,501,8,0F9B0ED0022C0224
94393,123,2,ABCD
94489,501,8,0F940ED00231022A
94601,123,2,ABCD
94618,501,8,0F930ED4022B022B
94745,501,8,0F9A0ED0022D0234
94761,600,1,01
94793,123,2,ABCD
94859,501,8,0FA10ED00230022A
94984,501,8,0F980ED0022C022B
95001,123,2,ABCD
95096,501,8,0F940ED002330231
95192,123,2,ABCD
95225,ED0,0,23
95256,600,1,01
95337,501,8,0F990ED0022F0226
95400,123,2,ABCD
95464,501,8,0F940ED00230022A
95577,501,8,0F980ED0022D0228
95592,123,2,ABCD
95704,501,8,0F9B0ED00225022B
95752,600,1,01
95799,123,2,ABCD
95816,501,8,0F940ED00231022E
95944,501,8,0F990ED002300228
95992,123,2,ABCD
96055,501,8,0F980ED0022E0224
96184,501,8,0F960ED002270232
96200,123,2,ABCD
96248,600,1,01
96296,501,8,0F950ED00230022A
96393,123,2,ABCD
96423,501,8,0F940ED0022A0227
96535,501,8,0F940ED0022E0228
96599,123,2,ABCD
96662,501,8,0F940ED002280224
96759,600,1,01
96775,501,8,0F980ED0022C022C
96791,123,2,ABCD
96905,501,8,0F940ED00230022B
96999,123,2,ABCD
97014,501,8,0F9A0ED0022D0230
97143,501,8,0F980ED0022B022C
97190,123,2,ABCD
97255,600,1,01
97382,501,8,0F940ED00231022C
97398,123,2,ABCD
97494,501,8,0F980ED0022A0230
97590,123,2,ABCD
97621,501,8,0F9A0ED0022B022A
97733,501,8,0F960ED0022E022E
97750,600,1,01
97798,123,2,ABCD
97861,501,8,0F950ED0022E0226
97973,501,8,0F960ED402300229
97989,123,2,ABCD
98101,501,8,0F9D0ED00231022C
98197,123,2,ABCD
98213,501,8,0FA00ED00229022A
98261,600,1,01
98341,501,8,0F940ED0022D0230
98388,123,2,ABCD
98453,501,8,0F9B0ED00234022A
98580,501,8,0F9F0ED0022F022F
98596,123,2,ABCD
98692,501,8,0F930ED40231022F
98756,600,1,01
98788,123,2,ABCD
98821,501,8,0FA00ED0022B0226
98931,501,8,0F9E0ED002330230
98996,123,2,ABCD
99060,501,8,0F940ED00231022E
99172,501,8,0F930ED00232022E
99187,123,2,ABCD
99251,600,1,01
99299,501,8,0F990ED0022C022A
99395,123,2,ABCD
99411,501,8,0F9F0ED402260228
99542,501,8,0F960ED0022C0228
99588,123,2,ABCD
99651,501,8,0F980ED0022A022C
99747,600,1,01
99779,501,8,0F940ED0022B0228
99794,123,2,ABCD
99890,501,8,0FA10ED0022C022D
99987,123,2,ABCD
100020,501,8,0F9F0ED00234022C
100131,501,8,0FA00ED00226022A
100194,123,2,ABCD
100258,600,1,01
100370,501,8,0F940ED0022F022C
100386,123,2,ABCD
100499,501,8,0F960ED0022C022E
100594,123,2,ABCD
100611,501,8,0F980ED0022F0228
100738,501,8,0F9A0ED00230022E
100753,600,1,01
100786,123,2,ABCD
100850,501,8,0F980ED001FD01E1
100977,501,8,0F9B0ED00231022F
100994,123,2,ABCD
101090,501,8,0FA10ED00234022A
101186,123,2,ABCD
101217,501,8,0F9A0ED00234022B
101250,600,1,01
101329,501,8,0F9B0ED00230022E
101393,123,2,ABCD
101457,501,8,0F980ED00230022E
101569,501,8,0F990ED4022C022F
101585,123,2,ABCD
101698,501,8,0F9A0ED00231022C
101745,600,1,01
101793,123,2,ABCD
101809,501,8,0F9A0ED0022C022E
101936,501,8,0F980ED0022F022C
101984,123,2,ABCD
102048,501,8,0F980ED0022B0224
102177,501,8,0F940ED0022B022D
102192,123,2,ABCD
102256,600,1,01
102288,501,8,0F940ED0022A022C
102386,123,2,ABCD
102416,501,8,0F990ED0022D022B
102528,501,8,0F990ED00233022C
102593,123,2,ABCD
102656,501,8,0F9B0ED00233022E
102751,600,1,01
102768,501,8,0F9A0ED002310223
102784,123,2,ABCD
102897,501,8,0F9A0ED0022D0228
102992,123,2,ABCD
103007,501,8,0F980ED00230022C
103136,501,8,0F950ED0022B022E
103183,123,2,ABCD
103248,501,8,0F950ED0022B0232
103375,501,8,0F940ED002270227
103391,123,2,ABCD
103488,501,8,0F940ED00228022A
103583,123,2,ABCD
103614,501,8,0F940ED40236022B
103727,501,8,0F950ED0022D0226
103743,600,1,01
103791,123,2,ABCD
103855,501,8,0F9B0ED4022E0228
103966,501,8,0F930ED4022C0230
103983,123,2,ABCD
104094,501,8,0F980ED00228022A
104190,123,2,ABCD
104206,501,8,0F9F0ECC0230022C
104254,600,1,01
104334,501,8,0F980ED0022C0222
104382,123,2,ABCD
104446,501,8,0F990ED0022F022C
104575,501,8,0F980ED0022C022A
104589,123,2,ABCD
104685,501,8,0F940ED0022F022E
104749,600,1,01
104797,123,2,ABCD
104814,501,8,0F910ED00235022E
104925,501,8,0F950ED4022A022B
104989,123,2,ABCD
105053,501,8,0F960ED4022C0232
105165,501,8,0F980ED002300226
105197,123,2,ABCD
105245,600,1,01
105292,501,8,0F980ED002300228
105388,123,2,ABCD
105405,501,8,0F9F0ED0022C0230
105532,501,8,0F9B0ED0022D0229
105596,123,2,ABCD
105644,501,8,0F9C0ED0022B022A
105756,600,1,01
105772,501,8,0F990ED002200214
105788,123,2,ABCD
105883,501,8,0FA30ED0022A022A
105980,123,2,ABCD
106012,501,8,0F950ED0022B0232
106124,501,8,0F910ECD0236022D
106187,123,2,ABCD
106251,501,8,0F950ED0022C0228
106363,501,8,0F940ED4022B022E
106380,123,2,ABCD
106492,501,8,0F980ED0022B0228
106588,123,2,ABCD
106603,501,8,0F930ED002280229
106731,501,8,0F980ED0022C0228
106748,600,1,01
106779,123,2,ABCD
106843,501,8,0F940ED0022A022F
106971,501,8,0F920ED00231022C
106987,123,2,ABCD
107083,501,8,0F940ED0022D0232
107178,123,2,ABCD
107210,501,8,0F9D0ED00230022E
107243,600,1,01
107322,501,8,0F9B0ED0022C022C
107386,123,2,ABCD
107451,501,8,0F940ED002310228
107562,501,8,0FA00ED0022C022C
107594,123,2,ABCD
107691,501,8,0F950ED0022F0230
107754,600,1,01
107786,123,2,ABCD
107802,501,8,0F990ED0022B022B
107929,501,8,0F950ED00230022E
107994,123,2,ABCD
108041,501,8,0F930ED002310228
108170,501,8,0F950ED00228022B
108186,123,2,ABCD
108249,600,1,01
108281,501,8,0F960ED0022D0228
108393,123,2,ABCD
108409,501,8,0F9B0ED002240220
108521,501,8,0F960ED0022D0228
108584,123,2,ABCD
108649,501,8,0F960ECE0233022E
108746,600,1,01
108761,501,8,0F9B0ED002250228
108777,123,2,ABCD
108889,501,8,0F960ED0021C021A
108985,123,2,ABCD
109000,501,8,0F960ED00228022E
109129,501,8,0F950ED00234022A
109177,123,2,ABCD
109242,501,8,0F930ED002300231
109368,501,8,0F950ED00232022C
109384,123,2,ABCD
109480,501,8,0F9C0ED0022B022C
109576,123,2,ABCD
109607,501,8,0F9B0ED0022D0224
109720,501,8,0F940ED00232022B
109752,600,1,01
109785,123,2,ABCD
109848,501,8,0F950ED00234022B
109959,501,8,0F990ED0022D0228
109975,123,2,ABCD
110087,501,8,0F930ED0022F022C
110183,123,2,ABCD
110200,501,8,0F940ED0022D0228
110247,600,1,01
110327,501,8,0FA30ED0022D022C
110375,123,2,ABCD
110439,501,8,0F990ED00230022E
110568,501,8,0FA00ED402310230
110583,123,2,ABCD
110678,501,8,0F980ED2022E022A
110743,600,1,01
110774,123,2,ABCD
110807,501,8,0FA00ED0022C022E
110918,501,8,0F9B0ED4022F0228
110982,123,2,ABCD
111047,501,8,0F980ED00229022E
111158,501,8,0F940ED00232022B
111173,123,2,ABCD
111254,600,1,01
111286,501,8,0F940ED0022F022E
111382,123,2,ABCD
111398,501,8,0F980ED001E401CE
111525,501,8,0F990ED002310227
111574,123,2,ABCD
111637,501,8,0F990ED0022A022D
111749,600,1,01
111766,501,8,0F980ED402160213
111781,123,2,ABCD
111876,501,8,0F960ED00218021F
111974,123,2,ABCD
112005,501,8,0F930ED6022A022C
112119,501,8,0FA00ED0022D0228
112180,123,2,ABCD
112244,501,8,0F9D0ED002250222
112357,501,8,0F980ED0022C022E
112373,123,2,ABCD
112485,501,8,0F940ED00233022A
112581,123,2,ABCD
112596,501,8,0F9C0ED4022F0228
112725,501,8,0F910ED002300234
112740,600,1,01
112772,123,2,ABCD
112836,501,8,0F9A0ED002320230
112964,501,8,0F980ED001D901B2
112980,123,2,ABCD
113076,501,8,0F990ED401F601DD
113172,123,2,ABCD
113203,501,8,0F980ED0022D022E
113251,600,1,01
113316,501,8,0F960ED0022D0228
113379,123,2,ABCD
113442,501,8,0F930ED4022F022C
113555,501,8,0FA00ED00231022E
113571,123,2,ABCD
113683,501,8,0F980ED00231022E
113746,600,1,01
113779,123,2,ABCD
113794,501,8,0F9C0ED0022B022C
113923,501,8,0F9B0ED001E101C4
113970,123,2,ABCD
114035,501,8,0F950ED4022C0228
114162,501,8,0F9E0ED0022D022D
114178,123,2,ABCD
114242,600,1,01
114290,501,8,0F9B0ECF020401EA
114370,123,2,ABCD
114403,501,8,0F960ED002360230
114513,501,8,0F9C0ED0022F022D
114578,123,2,ABCD
114642,501,8,0F980ED0022D022E
114739,600,1,01
114754,501,8,0F930ED0022D022A
114769,123,2,ABCD
114881,501,8,0F9A0ED4022C022E
114977,123,2,ABCD
114993,501,8,0F9D0ED002340228
115121,501,8,0F930ED2022D022B
115168,123,2,ABCD
115234,501,8,0F9C0ED00233022B
115249,600,1,01
115361,501,8,0F9B0ED402320227
115376,123,2,ABCD
115472,501,8,0FA00ED0023C022B
115569,123,2,ABCD
115601,501,8,0F980ECC0230022A
115713,501,8,0F980ED0022C022C
115745,600,1,01
115776,123,2,ABCD
115840,501,8,0F9F0ED0022C022C
115952,501,8,0F960ED0021D0214
115968,123,2,ABCD
116081,501,8,0F9B0ED0022A0229
116176,123,2,ABCD
116191,501,8,0F9A0ED002260229
116241,600,1,01
116320,501,8,0F980ED00227022A
116368,123,2,ABCD
116432,501,8,0F990ED0022B022A
116560,501,8,0F990ED0022F022E
116576,123,2,ABCD
116671,501,8,0F930ED0020E0208
116752,600,1,01
116768,123,2,ABCD
116800,501,8,0F980ED0022A022A
116911,501,8,0F910ED0022F022E
116975,123,2,ABCD
117039,501,8,0F9B0ED0021D0216
117183,123,2,ABCD
117247,600,1,01
117279,501,8,0F980ED4022C0226
117374,123,2,ABCD
117391,501,8,0F980ED0022C022C
117518,501,8,0F990ED4022F0230
117567,123,2,ABCD
117630,501,8,0F960ED0022B0233
117742,600,1,01
117759,501,8,0F980ED002230224
117774,123,2,ABCD
117870,501,8,0F950ECD0228022A
117966,123,2,ABCD
117998,501,8,0F990ED0022F0229
118110,501,8,0F950ED0022B022A
118190,123,2,ABCD
118238,501,8,0F9A0ED0022A022B
118350,501,8,0F9B0ED0022E022B
118366,123,2,ABCD
118478,501,8,0F9A0ED00232022C
118589,123,2,ABCD
118718,501,8,0F950ED0022C022E
118751,600,1,01
118765,123,2,ABCD
118829,501,8,0FA00ED0022F022A
118957,501,8,0FA00ED0022D022A
118973,123,2,ABCD
119069,501,8,0F980ED0022A0231
119165,123,2,ABCD
119196,501,8,0F940ED0022A0226
119245,600,1,01
119308,501,8,0F9F0ECE022E022A
119373,123,2,ABCD
119437,501,8,0F980ED00227021E
119548,501,8,0F9B0ED00224021A
119564,123,2,ABCD
119676,501,8,0F9B0ED0022C022C
119740,600,1,01
119773,123,2,ABCD
119788,501,8,0F930ED0022F0232
119916,501,8,0F990ED002300228
119963,123,2,ABCD
120028,501,8,0F950ED0022D022C
120155,501,8,0F990ED0022A022C
120171,123,2,ABCD
120235,600,1,01
120283,501,8,0F980ED00229022A
120363,123,2,ABCD
120395,501,8,0F950ED00230022B
120506,501,8,0F990ED0022B022B
120571,123,2,ABCD
120635,501,8,0F950ED0022E0228
120747,600,1,01
120762,123,2,ABCD
120874,501,8,0FA00ED0022C022C
120970,123,2,ABCD
120986,501,8,0F9A0ED0022F0228
121114,501,8,0F940ED00230022F
121161,123,2,ABCD
121226,501,8,0F950ED00233022B
121242,600,1,01
121355,501,8,0F990ED00232022A
121370,123,2,ABCD
121465,501,8,0F990ED002300228
121562,123,2,ABCD
121594,501,8,0FA00ED0022B0220
121706,501,8,0F950ED0022D0228
121737,600,1,01
121769,123,2,ABCD
121833,501,8,0F940ED0022A0226
121945,501,8,0F950ED0022F022D
121961,123,2,ABCD
122074,501,8,0F990ED0022D0228
122170,123,2,ABCD
122184,501,8,0F980ED4022F022A
122249,600,1,01
122313,501,8,0F990ED0020901F4
122362,123,2,ABCD
122425,501,8,0F990ED002310230
122553,501,8,0F9A0ED0022B022A
122569,123,2,ABCD
122665,501,8,0F990ED0021E0222
122744,600,1,01
122760,123,2,ABCD
122777,501,8,0F950ED0022D022A
122906,501,8,0F950ED0022C022A
122968,123,2,ABCD
123016,501,8,0F980ED002310223
123145,501,8,0FA20ED0022C022C
123160,123,2,ABCD
123240,600,1,01
123255,501,8,0F940ED00234022C
123368,123,2,ABCD
123385,501,8,0F920ED002270224
123496,501,8,0F960ED0022D022A
123559,123,2,ABCD
123623,501,8,0F940ED002290228
123736,600,1,01
123767,123,2,ABCD
123863,501,8,0F980ED0022C022B
123960,123,2,ABCD
123976,501,8,0F980ED002210218
124103,501,8,0F9A0ED00229022E
124166,123,2,ABCD
124215,501,8,0F9B0ED002290223
124247,600,1,01
124343,501,8,0F980ED402290226
124359,123,2,ABCD
124455,501,8,0F980ED00229022E
124567,123,2,ABCD
124582,501,8,0F9C0ED002300232
124694,501,8,0F980ED00232022C
124742,600,1,01
124758,123,2,ABCD
124822,501,8,0F980ED0022C022B
124934,501,8,0F950ED002250226
124965,123,2,ABCD
125062,501,8,0F930ED0022F022C
125158,123,2,ABCD
125173,501,8,0F990ED00231022A
125237,600,1,01
125301,501,8,0F990ED0022F022A
125366,123,2,ABCD
125414,501,8,0F9A0ED00228022A
125541,501,8,0F9E0ED0022D0232
125557,123,2,ABCD
125653,501,8,0F980ED00232022D
125734,600,1,01
125765,123,2,ABCD
125782,501,8,0F950ED0022D0228
125892,501,8,0F990ED00228022B
125957,123,2,ABCD
126021,501,8,0F980ED0022B022B
126133,501,8,0FA10ED4022A0226
126165,123,2,ABCD
126244,600,1,01
126260,501,8,0F990ED0022D022A
126356,123,2,ABCD
126372,501,8,0F980ED0022E022B
126501,501,8,0F990ED4022C022C
126581,123,2,ABCD
126612,501,8,0F980ED002290222
126740,501,8,0F940ED00231022C
126755,123,2,ABCD
126854,501,8,0F950ED0022E022A
126963,123,2,ABCD
126996,501,8,0F980ED2020601F0
127092,501,8,0F960ED00233022D
127155,123,2,ABCD
127219,501,8,0F980ED0022F022F
127235,600,1,01
127331,501,8,0F980ED0022D022B
127363,123,2,ABCD
127458,501,8,0FA00ED4022C022C
127554,123,2,ABCD
127570,501,8,0F980ED00231022A
127699,501,8,0F950ED002320222
127730,600,1,01
127762,123,2,ABCD
127810,501,8,0F950ED0022C0228
127938,501,8,0F9A0ED0022D022C
127955,123,2,ABCD
128050,501,8,0F990ED001EB01CD
128163,123,2,ABCD
128178,501,8,0F940ED4022D022A
128242,600,1,01
128290,501,8,0F930ED0020D01FA
128354,123,2,ABCD
128418,501,8,0F940ED00234022C
128529,501,8,0F980ED0022D022A
128562,123,2,ABCD
128658,501,8,0F980ED002300230
128737,600,1,01
128753,123,2,ABCD
128770,501,8,0F930ED0022E022F
128897,501,8,0F950ED0022D022C
128961,123,2,ABCD
129009,501,8,0F980ED00226022B
129136,501,8,0FA00ED00237022C
129153,123,2,ABCD
129232,600,1,01
129248,501,8,0F980ED0022C0228
129361,123,2,ABCD
129376,501,8,0F940ED0022B0224
129488,501,8,0F940ED0022D022B
129552,123,2,ABCD
